H. G. De Lisser,hgdlisser,jamaica,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
hgdlisser,Poltergeist,1933,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Our Money Masters: When Power Over Our Pockerts Pursues Us Even to the Grave,1933,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Let There Be Light,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,From Public Privacy to Private Publicity,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,The Soul of Mr. Kieffer,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Statistical Sir Arthur,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Primitive Practices and Modern Methods: A Striking Contrast - The Old Way and the New in Sugar Manufacture,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,The Six Brothers,1925,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,The Jamaica Nobility: The Story of Sir Mortimer and Lady Mat,1925,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,The Crocodiles: A Striking Jamaica Story of the Supernatural,1932,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Jane's Career,1940,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,,
hgdlisser,Under The Sun- A Story of Jamaica- Being a Lively and Humorous Portrayal of Some of Its Social Ways,1935,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,The White Witch of Rosehall,1960,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,,
hgdlisser,Jane's Career,1940,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,,
hgdlisser,The Jamaica Bandits,1930,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Myrtle and Money,1941,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Behind the Scenes at the J.P.S,1933,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,La Sorcière Blanche de Rosehall,2018,French,L'Harmattan,Paris,France,paris_fr_france,Fiction (Novel),y,253,"Nicolas, Eugène"
hgdlisser,Morgan's Daughter,1985,English,Macmillian,London,England,london_ldn_england,Fiction (Novel),n,255,
hgdlisser,Susan Proudleigh,2018,English,Norderstedt Hansebooks GmbH,Schleswig-Holstein,Germany,schleswig_holstein_germany,Fiction (Novel),n,,
hgdlisser,Jane's Career: A Story of Jamaica,1978,English,Heinemann,London,England,london_ldn_england,Fiction (Novel),n,207,
hgdlisser,Jane's Career: A Story of Jamaica,1972,English,Heinemann,London,England,london_ldn_england,Fiction (Novel),n,,
hgdlisser,Jane's Career: A Story of Jamaica,1981,English,Heinemann,London,England,london_ldn_england,Fiction (Novel),n,207,
hgdlisser,Twentieth Century Jamaica,2012,English,Hardpress Publishing,"Los Angeles, CA",United States,los_angeles_ca_united¬†states,Nonfiction,n,,
hgdlisser,Jane's Career: A Story of Jamaica,1971,English,Africana Public Corporation,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),n,,
hgdlisser,The White Witch of Rosehall,1966,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,,
hgdlisser,Psyche,1980,English,Macmillan Publishers,London,England,london_ldn_england,Fiction (Novel),n,,
